epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.4118,2.98427,5.7183,2.35697,0,0,0,0,2.63642,7.53884,2.42326,2.5e-05,2.5e-05,2.5e-05
